index,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Year_range
26596,Turkey,Wheat,1992,20405,593,27110,9.06,old
26597,Turkey,Wheat,1992,20405,593,27110,10.77,old
26598,Turkey,Wheat,1992,20405,593,27110,13.01,old
26599,Turkey,Wheat,1992,20405,593,27110,16.91,old
26600,Turkey,Maize,1993,45455,593,28042,18.82,old
26601,Turkey,Maize,1993,45455,593,28042,9.96,old
26602,Turkey,Maize,1993,45455,593,28042,11.45,old
26603,Turkey,Maize,1993,45455,593,28042,13.32,old
26604,Turkey,Maize,1993,45455,593,28042,17.39,old
26605,Turkey,Potatoes,1993,39530,593,28042,18.82,old
26606,Turkey,Potatoes,1993,39530,593,28042,9.96,old
26607,Turkey,Potatoes,1993,39530,593,28042,11.45,old
26608,Turkey,Potatoes,1993,39530,593,28042,13.32,old
26609,Turkey,Potatoes,1993,39530,593,28042,17.39,old
26610,Turkey,"Rice, paddy",1993,50176,593,28042,18.82,old
26611,Turkey,"Rice, paddy",1993,50176,593,28042,9.96,old
26612,Turkey,"Rice, paddy",1993,50176,593,28042,11.45,old
26613,Turkey,"Rice, paddy",1993,50176,593,28042,13.32,old
26614,Turkey,"Rice, paddy",1993,50176,593,28042,17.39,old
26615,Turkey,Soybeans,1993,23551,593,28042,18.82,old
26616,Turkey,Soybeans,1993,23551,593,28042,9.96,old
26617,Turkey,Soybeans,1993,23551,593,28042,11.45,old
26618,Turkey,Soybeans,1993,23551,593,28042,13.32,old
26619,Turkey,Soybeans,1993,23551,593,28042,17.39,old
26620,Turkey,Wheat,1993,21642,593,28042,18.82,old
26621,Turkey,Wheat,1993,21642,593,28042,9.96,old
26622,Turkey,Wheat,1993,21642,593,28042,11.45,old
26623,Turkey,Wheat,1993,21642,593,28042,13.32,old
26624,Turkey,Wheat,1993,21642,593,28042,17.39,old
26625,Turkey,Maize,1994,38181,593,24219,19.76,old
26626,Turkey,Maize,1994,38181,593,24219,11.7,old
26627,Turkey,Maize,1994,38181,593,24219,12.83,old
26628,Turkey,Maize,1994,38181,593,24219,14.88,old
26629,Turkey,Maize,1994,38181,593,24219,18.35,old
26630,Turkey,Potatoes,1994,229189,593,24219,19.76,old
26631,Turkey,Potatoes,1994,229189,593,24219,11.7,old
26632,Turkey,Potatoes,1994,229189,593,24219,12.83,old
26633,Turkey,Potatoes,1994,229189,593,24219,14.88,old
26634,Turkey,Potatoes,1994,229189,593,24219,18.35,old
26635,Turkey,"Rice, paddy",1994,50554,593,24219,19.76,old
26636,Turkey,"Rice, paddy",1994,50554,593,24219,11.7,old
26637,Turkey,"Rice, paddy",1994,50554,593,24219,12.83,old
26638,Turkey,"Rice, paddy",1994,50554,593,24219,14.88,old
26639,Turkey,"Rice, paddy",1994,50554,593,24219,18.35,old
26640,Turkey,Soybeans,1994,24138,593,24219,19.76,old
26641,Turkey,Soybeans,1994,24138,593,24219,11.7,old
26642,Turkey,Soybeans,1994,24138,593,24219,12.83,old
26643,Turkey,Soybeans,1994,24138,593,24219,14.88,old
26644,Turkey,Soybeans,1994,24138,593,24219,18.35,old
26645,Turkey,Wheat,1994,17975,593,24219,19.76,old
26646,Turkey,Wheat,1994,17975,593,24219,11.7,old
26647,Turkey,Wheat,1994,17975,593,24219,12.83,old
26648,Turkey,Wheat,1994,17975,593,24219,14.88,old
26649,Turkey,Wheat,1994,17975,593,24219,18.35,old
26650,Turkey,Maize,1995,37322,593,27328,19.15,old
26651,Turkey,Maize,1995,37322,593,27328,10.93,old
26652,Turkey,Maize,1995,37322,593,27328,12.06,old
26653,Turkey,Maize,1995,37322,593,27328,14.14,old
26654,Turkey,Maize,1995,37322,593,27328,17.64,old
26655,Turkey,Potatoes,1995,39530,593,27328,19.15,old
26656,Turkey,Potatoes,1995,39530,593,27328,10.93,old
26657,Turkey,Potatoes,1995,39530,593,27328,12.06,old
26658,Turkey,Potatoes,1995,39530,593,27328,14.14,old
26659,Turkey,Potatoes,1995,39530,593,27328,17.64,old
26660,Turkey,"Rice, paddy",1995,50045,593,27328,19.15,old
26661,Turkey,"Rice, paddy",1995,50045,593,27328,10.93,old
26662,Turkey,"Rice, paddy",1995,50045,593,27328,12.06,old
26663,Turkey,"Rice, paddy",1995,50045,593,27328,14.14,old
26664,Turkey,"Rice, paddy",1995,50045,593,27328,17.64,old
26665,Turkey,Soybeans,1995,24194,593,27328,19.15,old
26666,Turkey,Soybeans,1995,24194,593,27328,10.93,old
26667,Turkey,Soybeans,1995,24194,593,27328,12.06,old
26668,Turkey,Soybeans,1995,24194,593,27328,14.14,old
26669,Turkey,Soybeans,1995,24194,593,27328,17.64,old
26670,Turkey,Wheat,1995,19315,593,27328,19.15,old
26671,Turkey,Wheat,1995,19315,593,27328,10.93,old
26672,Turkey,Wheat,1995,19315,593,27328,12.06,old
26673,Turkey,Wheat,1995,19315,593,27328,14.14,old
26674,Turkey,Wheat,1995,19315,593,27328,17.64,old
26675,Turkey,Maize,1996,36396,593,30286,19.47,old
26676,Turkey,Maize,1996,36396,593,30286,11.29,old
26677,Turkey,Maize,1996,36396,593,30286,11.92,old
26678,Turkey,Maize,1996,36396,593,30286,13.77,old
26679,Turkey,Maize,1996,36396,593,30286,17.49,old
26680,Turkey,Potatoes,1996,39530,593,30286,19.47,old
26681,Turkey,Potatoes,1996,39530,593,30286,11.29,old
26682,Turkey,Potatoes,1996,39530,593,30286,11.92,old
26683,Turkey,Potatoes,1996,39530,593,30286,13.77,old
26684,Turkey,Potatoes,1996,39530,593,30286,17.49,old
26685,Turkey,"Rice, paddy",1996,51114,593,30286,19.47,old
26686,Turkey,"Rice, paddy",1996,51114,593,30286,11.29,old
26687,Turkey,"Rice, paddy",1996,51114,593,30286,11.92,old
26688,Turkey,"Rice, paddy",1996,51114,593,30286,13.77,old
26689,Turkey,"Rice, paddy",1996,51114,593,30286,17.49,old
26690,Turkey,Soybeans,1996,24390,593,30286,19.47,old
26691,Turkey,Soybeans,1996,24390,593,30286,11.29,old
26692,Turkey,Soybeans,1996,24390,593,30286,11.92,old
26693,Turkey,Soybeans,1996,24390,593,30286,13.77,old
26694,Turkey,Soybeans,1996,24390,593,30286,17.49,old
26695,Turkey,Wheat,1996,19852,593,30286,19.47,old
26696,Turkey,Wheat,1996,19852,593,30286,11.29,old
26697,Turkey,Wheat,1996,19852,593,30286,11.92,old
26698,Turkey,Wheat,1996,19852,593,30286,13.77,old
26699,Turkey,Wheat,1996,19852,593,30286,17.49,old
26700,Turkey,Maize,1997,38247,593,34431,18.65,old
26701,Turkey,Maize,1997,38247,593,34431,10.13,old
26702,Turkey,Maize,1997,38247,593,34431,11.34,old
26703,Turkey,Maize,1997,38247,593,34431,13.16,old
26704,Turkey,Maize,1997,38247,593,34431,17.2,old
26705,Turkey,Potatoes,1997,39530,593,34431,18.65,old
26706,Turkey,Potatoes,1997,39530,593,34431,10.13,old
26707,Turkey,Potatoes,1997,39530,593,34431,11.34,old
26708,Turkey,Potatoes,1997,39530,593,34431,13.16,old
26709,Turkey,Potatoes,1997,39530,593,34431,17.2,old
26710,Turkey,"Rice, paddy",1997,50005,593,34431,18.65,old
26711,Turkey,"Rice, paddy",1997,50005,593,34431,10.13,old
26712,Turkey,"Rice, paddy",1997,50005,593,34431,11.34,old
26713,Turkey,"Rice, paddy",1997,50005,593,34431,13.16,old
26714,Turkey,"Rice, paddy",1997,50005,593,34431,17.2,old
26715,Turkey,Soybeans,1997,21053,593,34431,18.65,old
26716,Turkey,Soybeans,1997,21053,593,34431,10.13,old
26717,Turkey,Soybeans,1997,21053,593,34431,11.34,old
26718,Turkey,Soybeans,1997,21053,593,34431,13.16,old
26719,Turkey,Soybeans,1997,21053,593,34431,17.2,old
26720,Turkey,Wheat,1997,20174,593,34431,18.65,old
26721,Turkey,Wheat,1997,20174,593,34431,10.13,old
26722,Turkey,Wheat,1997,20174,593,34431,11.34,old
26723,Turkey,Wheat,1997,20174,593,34431,13.16,old
26724,Turkey,Wheat,1997,20174,593,34431,17.2,old
26725,Turkey,Maize,1998,42192,593,30162,19.92,old
26726,Turkey,Maize,1998,42192,593,30162,11.72,old
26727,Turkey,Maize,1998,42192,593,30162,12.56,old
26728,Turkey,Maize,1998,42192,593,30162,14.48,old
26729,Turkey,Maize,1998,42192,593,30162,18.08,old
26730,Turkey,Potatoes,1998,39530,593,30162,19.92,old
26731,Turkey,Potatoes,1998,39530,593,30162,11.72,old
26732,Turkey,Potatoes,1998,39530,593,30162,12.56,old
26733,Turkey,Potatoes,1998,39530,593,30162,14.48,old
26734,Turkey,Potatoes,1998,39530,593,30162,18.08,old
26735,Turkey,"Rice, paddy",1998,52601,593,30162,19.92,old
26736,Turkey,"Rice, paddy",1998,52601,593,30162,11.72,old
26737,Turkey,"Rice, paddy",1998,52601,593,30162,12.56,old
26738,Turkey,"Rice, paddy",1998,52601,593,30162,14.48,old
26739,Turkey,"Rice, paddy",1998,52601,593,30162,18.08,old
26740,Turkey,Soybeans,1998,26087,593,30162,19.92,old
26741,Turkey,Soybeans,1998,26087,593,30162,11.72,old
26742,Turkey,Soybeans,1998,26087,593,30162,12.56,old
26743,Turkey,Soybeans,1998,26087,593,30162,14.48,old
26744,Turkey,Soybeans,1998,26087,593,30162,18.08,old
26745,Turkey,Wheat,1998,22564,593,30162,19.92,old
26746,Turkey,Wheat,1998,22564,593,30162,11.72,old
26747,Turkey,Wheat,1998,22564,593,30162,12.56,old
26748,Turkey,Wheat,1998,22564,593,30162,14.48,old
26749,Turkey,Wheat,1998,22564,593,30162,18.08,old
26750,Turkey,Maize,1999,44376,593,33089,20.02,old
26751,Turkey,Maize,1999,44376,593,33089,11.69,old
26752,Turkey,Maize,1999,44376,593,33089,13.02,old
26753,Turkey,Maize,1999,44376,593,33089,15,old
26754,Turkey,Maize,1999,44376,593,33089,18.74,old
26755,Turkey,Potatoes,1999,39530,593,33089,20.02,old
26756,Turkey,Potatoes,1999,39530,593,33089,11.69,old
26757,Turkey,Potatoes,1999,39530,593,33089,13.02,old
26758,Turkey,Potatoes,1999,39530,593,33089,15,old
26759,Turkey,Potatoes,1999,39530,593,33089,18.74,old
26760,Turkey,"Rice, paddy",1999,52321,593,33089,20.02,old
26761,Turkey,"Rice, paddy",1999,52321,593,33089,11.69,old
26762,Turkey,"Rice, paddy",1999,52321,593,33089,13.02,old
26763,Turkey,"Rice, paddy",1999,52321,593,33089,15,old
26764,Turkey,"Rice, paddy",1999,52321,593,33089,18.74,old
26765,Turkey,Soybeans,1999,27500,593,33089,20.02,old
26766,Turkey,Soybeans,1999,27500,593,33089,11.69,old
26767,Turkey,Soybeans,1999,27500,593,33089,13.02,old
26768,Turkey,Soybeans,1999,27500,593,33089,15,old
26769,Turkey,Soybeans,1999,27500,593,33089,18.74,old
26770,Turkey,Wheat,1999,19409,593,33089,20.02,old
26771,Turkey,Wheat,1999,19409,593,33089,11.69,old
26772,Turkey,Wheat,1999,19409,593,33089,13.02,old
26773,Turkey,Wheat,1999,19409,593,33089,15,old
26774,Turkey,Wheat,1999,19409,593,33089,18.74,old
26775,Turkey,Maize,2000,41605,593,33471,19.33,old
26776,Turkey,Maize,2000,41605,593,33471,10.39,old
26777,Turkey,Maize,2000,41605,593,33471,12.03,old
26778,Turkey,Maize,2000,41605,593,33471,14.29,old
26779,Turkey,Maize,2000,41605,593,33471,17.97,old
26780,Turkey,Potatoes,2000,39530,593,33471,19.33,old
26781,Turkey,Potatoes,2000,39530,593,33471,10.39,old
26782,Turkey,Potatoes,2000,39530,593,33471,12.03,old
26783,Turkey,Potatoes,2000,39530,593,33471,14.29,old
26784,Turkey,Potatoes,2000,39530,593,33471,17.97,old
26785,Turkey,"Rice, paddy",2000,60492,593,33471,19.33,old
26786,Turkey,"Rice, paddy",2000,60492,593,33471,10.39,old
26787,Turkey,"Rice, paddy",2000,60492,593,33471,12.03,old
26788,Turkey,"Rice, paddy",2000,60492,593,33471,14.29,old
26789,Turkey,"Rice, paddy",2000,60492,593,33471,17.97,old
26790,Turkey,Soybeans,2000,29667,593,33471,19.33,old
26791,Turkey,Soybeans,2000,29667,593,33471,10.39,old
26792,Turkey,Soybeans,2000,29667,593,33471,12.03,old
26793,Turkey,Soybeans,2000,29667,593,33471,14.29,old
26794,Turkey,Soybeans,2000,29667,593,33471,17.97,old
26795,Turkey,Wheat,2000,22928,593,33471,19.33,old
26796,Turkey,Wheat,2000,22928,593,33471,10.39,old
26797,Turkey,Wheat,2000,22928,593,33471,12.03,old
26798,Turkey,Wheat,2000,22928,593,33471,14.29,old
26799,Turkey,Wheat,2000,22928,593,33471,17.97,old
26800,Turkey,Maize,2001,40063,593,25539,20.09,medium
26801,Turkey,Maize,2001,40063,593,25539,12.32,medium
26802,Turkey,Maize,2001,40063,593,25539,13.16,medium
26803,Turkey,Maize,2001,40063,593,25539,15.11,medium
26804,Turkey,Maize,2001,40063,593,25539,18.63,medium
26805,Turkey,Potatoes,2001,39530,593,25539,20.09,medium
26806,Turkey,Potatoes,2001,39530,593,25539,12.32,medium
26807,Turkey,Potatoes,2001,39530,593,25539,13.16,medium
26808,Turkey,Potatoes,2001,39530,593,25539,15.11,medium
26809,Turkey,Potatoes,2001,39530,593,25539,18.63,medium
26810,Turkey,"Rice, paddy",2001,61017,593,25539,20.09,medium
26811,Turkey,"Rice, paddy",2001,61017,593,25539,12.32,medium
26812,Turkey,"Rice, paddy",2001,61017,593,25539,13.16,medium
26813,Turkey,"Rice, paddy",2001,61017,593,25539,15.11,medium
26814,Turkey,"Rice, paddy",2001,61017,593,25539,18.63,medium
26815,Turkey,Soybeans,2001,33064,593,25539,20.09,medium
26816,Turkey,Soybeans,2001,33064,593,25539,12.32,medium
26817,Turkey,Soybeans,2001,33064,593,25539,13.16,medium
26818,Turkey,Soybeans,2001,33064,593,25539,15.11,medium
26819,Turkey,Soybeans,2001,33064,593,25539,18.63,medium
26820,Turkey,Wheat,2001,20765,593,25539,20.09,medium
26821,Turkey,Wheat,2001,20765,593,25539,12.32,medium
26822,Turkey,Wheat,2001,20765,593,25539,13.16,medium
26823,Turkey,Wheat,2001,20765,593,25539,15.11,medium
26824,Turkey,Wheat,2001,20765,593,25539,18.63,medium
26825,Turkey,Maize,2002,42163,593,27915,19.54,medium
26826,Turkey,Maize,2002,42163,593,27915,10.81,medium
26827,Turkey,Maize,2002,42163,593,27915,12.24,medium
26828,Turkey,Maize,2002,42163,593,27915,14.51,medium
26829,Turkey,Maize,2002,42163,593,27915,18.18,medium
26830,Turkey,Potatoes,2002,39530,593,27915,19.54,medium
26831,Turkey,Potatoes,2002,39530,593,27915,10.81,medium
26832,Turkey,Potatoes,2002,39530,593,27915,12.24,medium
26833,Turkey,Potatoes,2002,39530,593,27915,14.51,medium
26834,Turkey,Potatoes,2002,39530,593,27915,18.18,medium
26835,Turkey,"Rice, paddy",2002,60192,593,27915,19.54,medium
26836,Turkey,"Rice, paddy",2002,60192,593,27915,10.81,medium
26837,Turkey,"Rice, paddy",2002,60192,593,27915,12.24,medium
26838,Turkey,"Rice, paddy",2002,60192,593,27915,14.51,medium
26839,Turkey,"Rice, paddy",2002,60192,593,27915,18.18,medium
26840,Turkey,Soybeans,2002,29412,593,27915,19.54,medium
26841,Turkey,Soybeans,2002,29412,593,27915,10.81,medium
26842,Turkey,Soybeans,2002,29412,593,27915,12.24,medium
26843,Turkey,Soybeans,2002,29412,593,27915,14.51,medium
26844,Turkey,Soybeans,2002,29412,593,27915,18.18,medium
26845,Turkey,Wheat,2002,21006,593,27915,19.54,medium
26846,Turkey,Wheat,2002,21006,593,27915,10.81,medium
26847,Turkey,Wheat,2002,21006,593,27915,12.24,medium
26848,Turkey,Wheat,2002,21006,593,27915,14.51,medium
26849,Turkey,Wheat,2002,21006,593,27915,18.18,medium
26850,Turkey,Maize,2004,55076,593,28831,19.48,medium
26851,Turkey,Maize,2004,55076,593,28831,10.99,medium
26852,Turkey,Maize,2004,55076,593,28831,12.26,medium
26853,Turkey,Maize,2004,55076,593,28831,14.23,medium
26854,Turkey,Maize,2004,55076,593,28831,17.97,medium
26855,Turkey,Potatoes,2004,39530,593,28831,19.48,medium
26856,Turkey,Potatoes,2004,39530,593,28831,10.99,medium
26857,Turkey,Potatoes,2004,39530,593,28831,12.26,medium
26858,Turkey,Potatoes,2004,39530,593,28831,14.23,medium
26859,Turkey,Potatoes,2004,39530,593,28831,17.97,medium
26860,Turkey,"Rice, paddy",2004,70010,593,28831,19.48,medium
26861,Turkey,"Rice, paddy",2004,70010,593,28831,10.99,medium
26862,Turkey,"Rice, paddy",2004,70010,593,28831,12.26,medium
26863,Turkey,"Rice, paddy",2004,70010,593,28831,14.23,medium
26864,Turkey,"Rice, paddy",2004,70010,593,28831,17.97,medium
26865,Turkey,Sorghum,2004,23333,593,28831,19.48,medium
26866,Turkey,Sorghum,2004,23333,593,28831,10.99,medium
26867,Turkey,Sorghum,2004,23333,593,28831,12.26,medium
26868,Turkey,Sorghum,2004,23333,593,28831,14.23,medium
26869,Turkey,Sorghum,2004,23333,593,28831,17.97,medium
26870,Turkey,Soybeans,2004,35714,593,28831,19.48,medium
26871,Turkey,Soybeans,2004,35714,593,28831,10.99,medium
26872,Turkey,Soybeans,2004,35714,593,28831,12.26,medium
26873,Turkey,Soybeans,2004,35714,593,28831,14.23,medium
26874,Turkey,Soybeans,2004,35714,593,28831,17.97,medium
26875,Turkey,Wheat,2004,22658,593,28831,19.48,medium
26876,Turkey,Wheat,2004,22658,593,28831,10.99,medium
26877,Turkey,Wheat,2004,22658,593,28831,12.26,medium
26878,Turkey,Wheat,2004,22658,593,28831,14.23,medium
26879,Turkey,Wheat,2004,22658,593,28831,17.97,medium
26880,Turkey,Maize,2005,70000,593,40332,19.44,medium
26881,Turkey,Maize,2005,70000,593,40332,11.24,medium
26882,Turkey,Maize,2005,70000,593,40332,12.2,medium
26883,Turkey,Maize,2005,70000,593,40332,14.23,medium
26884,Turkey,Maize,2005,70000,593,40332,17.78,medium
26885,Turkey,Potatoes,2005,39530,593,40332,19.44,medium
26886,Turkey,Potatoes,2005,39530,593,40332,11.24,medium
26887,Turkey,Potatoes,2005,39530,593,40332,12.2,medium
26888,Turkey,Potatoes,2005,39530,593,40332,14.23,medium
26889,Turkey,Potatoes,2005,39530,593,40332,17.78,medium
26890,Turkey,"Rice, paddy",2005,70664,593,40332,19.44,medium
26891,Turkey,"Rice, paddy",2005,70664,593,40332,11.24,medium
26892,Turkey,"Rice, paddy",2005,70664,593,40332,12.2,medium
26893,Turkey,"Rice, paddy",2005,70664,593,40332,14.23,medium
26894,Turkey,"Rice, paddy",2005,70664,593,40332,17.78,medium
26895,Turkey,Sorghum,2005,23256,593,40332,19.44,medium
26896,Turkey,Sorghum,2005,23256,593,40332,11.24,medium
26897,Turkey,Sorghum,2005,23256,593,40332,12.2,medium
26898,Turkey,Sorghum,2005,23256,593,40332,14.23,medium
26899,Turkey,Sorghum,2005,23256,593,40332,17.78,medium
26900,Turkey,Soybeans,2005,33721,593,40332,19.44,medium
26901,Turkey,Soybeans,2005,33721,593,40332,11.24,medium
26902,Turkey,Soybeans,2005,33721,593,40332,12.2,medium
26903,Turkey,Soybeans,2005,33721,593,40332,14.23,medium
26904,Turkey,Soybeans,2005,33721,593,40332,17.78,medium
26905,Turkey,Wheat,2005,23309,593,40332,19.44,medium
26906,Turkey,Wheat,2005,23309,593,40332,11.24,medium
26907,Turkey,Wheat,2005,23309,593,40332,12.2,medium
26908,Turkey,Wheat,2005,23309,593,40332,14.23,medium
26909,Turkey,Wheat,2005,23309,593,40332,17.78,medium
26910,Turkey,Maize,2006,72139,593,27421,19.44,medium
26911,Turkey,Maize,2006,72139,593,27421,11.12,medium
26912,Turkey,Maize,2006,72139,593,27421,11.96,medium
26913,Turkey,Maize,2006,72139,593,27421,14.11,medium
26914,Turkey,Maize,2006,72139,593,27421,17.71,medium
26915,Turkey,Potatoes,2006,39530,593,27421,19.44,medium
26916,Turkey,Potatoes,2006,39530,593,27421,11.12,medium
26917,Turkey,Potatoes,2006,39530,593,27421,11.96,medium
26918,Turkey,Potatoes,2006,39530,593,27421,14.11,medium
26919,Turkey,Potatoes,2006,39530,593,27421,17.71,medium
26920,Turkey,"Rice, paddy",2006,70273,593,27421,19.44,medium
26921,Turkey,"Rice, paddy",2006,70273,593,27421,11.12,medium
26922,Turkey,"Rice, paddy",2006,70273,593,27421,11.96,medium
26923,Turkey,"Rice, paddy",2006,70273,593,27421,14.11,medium
26924,Turkey,"Rice, paddy",2006,70273,593,27421,17.71,medium
26925,Turkey,Sorghum,2006,26023,593,27421,19.44,medium
26926,Turkey,Sorghum,2006,26023,593,27421,11.12,medium
26927,Turkey,Sorghum,2006,26023,593,27421,11.96,medium
26928,Turkey,Sorghum,2006,26023,593,27421,14.11,medium
26929,Turkey,Sorghum,2006,26023,593,27421,17.71,medium
26930,Turkey,Soybeans,2006,39688,593,27421,19.44,medium
26931,Turkey,Soybeans,2006,39688,593,27421,11.12,medium
26932,Turkey,Soybeans,2006,39688,593,27421,11.96,medium
26933,Turkey,Soybeans,2006,39688,593,27421,14.11,medium
26934,Turkey,Soybeans,2006,39688,593,27421,17.71,medium
26935,Turkey,Wheat,2006,23595,593,27421,19.44,medium
26936,Turkey,Wheat,2006,23595,593,27421,11.12,medium
26937,Turkey,Wheat,2006,23595,593,27421,11.96,medium
26938,Turkey,Wheat,2006,23595,593,27421,14.11,medium
26939,Turkey,Wheat,2006,23595,593,27421,17.71,medium
26940,Turkey,Maize,2007,68381,593,48715.51,19.82,medium
26941,Turkey,Maize,2007,68381,593,48715.51,11.87,medium
26942,Turkey,Maize,2007,68381,593,48715.51,12.91,medium
26943,Turkey,Maize,2007,68381,593,48715.51,14.98,medium
26944,Turkey,Maize,2007,68381,593,48715.51,18.6,medium
26945,Turkey,Potatoes,2007,39530,593,48715.51,19.82,medium
26946,Turkey,Potatoes,2007,39530,593,48715.51,11.87,medium
26947,Turkey,Potatoes,2007,39530,593,48715.51,12.91,medium
26948,Turkey,Potatoes,2007,39530,593,48715.51,14.98,medium
26949,Turkey,Potatoes,2007,39530,593,48715.51,18.6,medium
26950,Turkey,"Rice, paddy",2007,69084,593,48715.51,19.82,medium
26951,Turkey,"Rice, paddy",2007,69084,593,48715.51,11.87,medium
26952,Turkey,"Rice, paddy",2007,69084,593,48715.51,12.91,medium
26953,Turkey,"Rice, paddy",2007,69084,593,48715.51,14.98,medium
26954,Turkey,"Rice, paddy",2007,69084,593,48715.51,18.6,medium
26955,Turkey,Sorghum,2007,32222,593,48715.51,19.82,medium
26956,Turkey,Sorghum,2007,32222,593,48715.51,11.87,medium
26957,Turkey,Sorghum,2007,32222,593,48715.51,12.91,medium
26958,Turkey,Sorghum,2007,32222,593,48715.51,14.98,medium
26959,Turkey,Sorghum,2007,32222,593,48715.51,18.6,medium
26960,Turkey,Soybeans,2007,35350,593,48715.51,19.82,medium
26961,Turkey,Soybeans,2007,35350,593,48715.51,11.87,medium
26962,Turkey,Soybeans,2007,35350,593,48715.51,12.91,medium
26963,Turkey,Soybeans,2007,35350,593,48715.51,14.98,medium
26964,Turkey,Soybeans,2007,35350,593,48715.51,18.6,medium
26965,Turkey,Wheat,2007,21675,593,48715.51,19.82,medium
26966,Turkey,Wheat,2007,21675,593,48715.51,11.87,medium
26967,Turkey,Wheat,2007,21675,593,48715.51,12.91,medium
26968,Turkey,Wheat,2007,21675,593,48715.51,14.98,medium
26969,Turkey,Wheat,2007,21675,593,48715.51,18.6,medium
26970,Turkey,Maize,2008,71988,593,37640.2,19.92,medium
26971,Turkey,Maize,2008,71988,593,37640.2,11.33,medium
26972,Turkey,Maize,2008,71988,593,37640.2,12.7,medium
