,Index,Area,Item,Year,yield_value,avg_rainfall,pest_tonnes,avg_temp,year_range
19052,20672,Morocco,"Rice, paddy",2005,68000.0,346,13966.0,18.15,medium
19053,20673,Morocco,Sorghum,2005,5451.0,346,13966.0,18.18,medium
19054,20674,Morocco,Sorghum,2005,5451.0,346,13966.0,18.15,medium
19055,20675,Morocco,Soybeans,2005,10000.0,346,13966.0,18.18,medium
19056,20676,Morocco,Soybeans,2005,10000.0,346,13966.0,18.15,medium
19057,20677,Morocco,Sweet potatoes,2005,129483.0,346,13966.0,18.18,medium
19058,20678,Morocco,Sweet potatoes,2005,129483.0,346,13966.0,18.15,medium
19059,20679,Morocco,Wheat,2005,10261.0,346,13966.0,18.18,medium
19060,20680,Morocco,Wheat,2005,10261.0,346,13966.0,18.15,medium
19061,20681,Morocco,Maize,2006,12198.0,346,13697.0,18.38,medium
19062,20682,Morocco,Maize,2006,12198.0,346,13697.0,18.51,medium
19063,20683,Morocco,Potatoes,2006,39530.0,346,13697.0,18.38,medium
19064,20684,Morocco,Potatoes,2006,39530.0,346,13697.0,18.51,medium
19065,20685,Morocco,"Rice, paddy",2006,68000.0,346,13697.0,18.38,medium
19066,20686,Morocco,"Rice, paddy",2006,68000.0,346,13697.0,18.51,medium
19067,20687,Morocco,Sorghum,2006,7841.0,346,13697.0,18.38,medium
19068,20688,Morocco,Sorghum,2006,7841.0,346,13697.0,18.51,medium
19069,20689,Morocco,Soybeans,2006,10000.0,346,13697.0,18.38,medium
19070,20690,Morocco,Soybeans,2006,10000.0,346,13697.0,18.51,medium
19071,20691,Morocco,Sweet potatoes,2006,179115.0,346,13697.0,18.38,medium
19072,20692,Morocco,Sweet potatoes,2006,179115.0,346,13697.0,18.51,medium
19073,20693,Morocco,Wheat,2006,20365.0,346,13697.0,18.38,medium
19074,20694,Morocco,Wheat,2006,20365.0,346,13697.0,18.51,medium
19075,20695,Morocco,Maize,2007,4155.0,346,13697.0,17.93,medium
19076,20696,Morocco,Maize,2007,4155.0,346,13697.0,17.99,medium
19077,20697,Morocco,Potatoes,2007,39530.0,346,13697.0,17.93,medium
19078,20698,Morocco,Potatoes,2007,39530.0,346,13697.0,17.99,medium
19079,20699,Morocco,"Rice, paddy",2007,73667.0,346,13697.0,17.93,medium
19080,20700,Morocco,"Rice, paddy",2007,73667.0,346,13697.0,17.99,medium
19081,20701,Morocco,Sorghum,2007,6234.0,346,13697.0,17.93,medium
19082,20702,Morocco,Sorghum,2007,6234.0,346,13697.0,17.99,medium
19083,20703,Morocco,Soybeans,2007,10000.0,346,13697.0,17.93,medium
19084,20704,Morocco,Soybeans,2007,10000.0,346,13697.0,17.99,medium
19085,20705,Morocco,Sweet potatoes,2007,178351.0,346,13697.0,17.93,medium
19086,20706,Morocco,Sweet potatoes,2007,178351.0,346,13697.0,17.99,medium
19087,20707,Morocco,Wheat,2007,6154.0,346,13697.0,17.93,medium
19088,20708,Morocco,Wheat,2007,6154.0,346,13697.0,17.99,medium
19089,20709,Morocco,Maize,2008,5515.0,346,13697.0,17.8,medium
19090,20710,Morocco,Maize,2008,5515.0,346,13697.0,17.96,medium
19091,20711,Morocco,Potatoes,2008,39530.0,346,13697.0,17.8,medium
19092,20712,Morocco,Potatoes,2008,39530.0,346,13697.0,17.96,medium
19093,20713,Morocco,"Rice, paddy",2008,69563.0,346,13697.0,17.8,medium
19094,20714,Morocco,"Rice, paddy",2008,69563.0,346,13697.0,17.96,medium
19095,20715,Morocco,Sorghum,2008,8683.0,346,13697.0,17.8,medium
19096,20716,Morocco,Sorghum,2008,8683.0,346,13697.0,17.96,medium
19097,20717,Morocco,Soybeans,2008,10000.0,346,13697.0,17.8,medium
19098,20718,Morocco,Soybeans,2008,10000.0,346,13697.0,17.96,medium
19099,20719,Morocco,Sweet potatoes,2008,174320.0,346,13697.0,17.8,medium
19100,20720,Morocco,Sweet potatoes,2008,174320.0,346,13697.0,17.96,medium
19101,20721,Morocco,Wheat,2008,13189.0,346,13697.0,17.8,medium
19102,20722,Morocco,Wheat,2008,13189.0,346,13697.0,17.96,medium
19103,20723,Morocco,Maize,2009,9151.0,346,13697.0,18.56,medium
19104,20724,Morocco,Maize,2009,9151.0,346,13697.0,18.73,medium
19105,20725,Morocco,Potatoes,2009,195328.0,346,13697.0,18.56,medium
19106,20726,Morocco,Potatoes,2009,195328.0,346,13697.0,18.73,medium
19107,20727,Morocco,"Rice, paddy",2009,64154.0,346,13697.0,18.56,medium
19108,20728,Morocco,"Rice, paddy",2009,64154.0,346,13697.0,18.73,medium
19109,20729,Morocco,Sorghum,2009,8878.0,346,13697.0,18.56,medium
19110,20730,Morocco,Sorghum,2009,8878.0,346,13697.0,18.73,medium
19111,20731,Morocco,Soybeans,2009,10000.0,346,13697.0,18.56,medium
19112,20732,Morocco,Soybeans,2009,10000.0,346,13697.0,18.73,medium
19113,20733,Morocco,Sweet potatoes,2009,170964.0,346,13697.0,18.56,medium
19114,20734,Morocco,Sweet potatoes,2009,170964.0,346,13697.0,18.73,medium
19115,20735,Morocco,Wheat,2009,21398.0,346,13697.0,18.56,medium
19116,20736,Morocco,Wheat,2009,21398.0,346,13697.0,18.73,medium
19117,20737,Morocco,Maize,2010,12132.0,346,13697.0,18.83,medium
19118,20738,Morocco,Maize,2010,12132.0,346,13697.0,18.87,medium
19119,20739,Morocco,Potatoes,2010,39530.0,346,13697.0,18.83,medium
19120,20740,Morocco,Potatoes,2010,39530.0,346,13697.0,18.87,medium
19121,20741,Morocco,"Rice, paddy",2010,68270.0,346,13697.0,18.83,medium
19122,20742,Morocco,"Rice, paddy",2010,68270.0,346,13697.0,18.87,medium
19123,20743,Morocco,Sorghum,2010,6632.0,346,13697.0,18.83,medium
19124,20744,Morocco,Sorghum,2010,6632.0,346,13697.0,18.87,medium
19125,20745,Morocco,Soybeans,2010,10000.0,346,13697.0,18.83,medium
19126,20746,Morocco,Soybeans,2010,10000.0,346,13697.0,18.87,medium
19127,20747,Morocco,Sweet potatoes,2010,166600.0,346,13697.0,18.83,medium
19128,20748,Morocco,Sweet potatoes,2010,166600.0,346,13697.0,18.87,medium
19129,20749,Morocco,Wheat,2010,17095.0,346,13697.0,18.83,medium
19130,20750,Morocco,Wheat,2010,17095.0,346,13697.0,18.87,medium
19131,20751,Morocco,Maize,2011,11533.0,346,13697.0,18.53,new
19132,20752,Morocco,Maize,2011,11533.0,346,13697.0,18.59,new
19133,20753,Morocco,Potatoes,2011,39530.0,346,13697.0,18.53,new
19134,20754,Morocco,Potatoes,2011,39530.0,346,13697.0,18.59,new
19135,20755,Morocco,"Rice, paddy",2011,70236.0,346,13697.0,18.53,new
19136,20756,Morocco,"Rice, paddy",2011,70236.0,346,13697.0,18.59,new
19137,20757,Morocco,Sorghum,2011,8011.0,346,13697.0,18.53,new
19138,20758,Morocco,Sorghum,2011,8011.0,346,13697.0,18.59,new
19139,20759,Morocco,Soybeans,2011,10000.0,346,13697.0,18.53,new
19140,20760,Morocco,Soybeans,2011,10000.0,346,13697.0,18.59,new
19141,20761,Morocco,Sweet potatoes,2011,213115.0,346,13697.0,18.53,new
19142,20762,Morocco,Sweet potatoes,2011,213115.0,346,13697.0,18.59,new
19143,20763,Morocco,Wheat,2011,19488.0,346,13697.0,18.53,new
19144,20764,Morocco,Wheat,2011,19488.0,346,13697.0,18.59,new
19145,20765,Morocco,Maize,2012,7648.0,346,13697.0,18.24,new
19146,20766,Morocco,Maize,2012,7648.0,346,13697.0,18.2,new
19147,20767,Morocco,Potatoes,2012,39530.0,346,13697.0,18.24,new
19148,20768,Morocco,Potatoes,2012,39530.0,346,13697.0,18.2,new
19149,20769,Morocco,"Rice, paddy",2012,76015.0,346,13697.0,18.24,new
19150,20770,Morocco,"Rice, paddy",2012,76015.0,346,13697.0,18.2,new
19151,20771,Morocco,Sorghum,2012,9475.0,346,13697.0,18.24,new
19152,20772,Morocco,Sorghum,2012,9475.0,346,13697.0,18.2,new
19153,20773,Morocco,Soybeans,2012,10000.0,346,13697.0,18.24,new
19154,20774,Morocco,Soybeans,2012,10000.0,346,13697.0,18.2,new
19155,20775,Morocco,Sweet potatoes,2012,39530.0,346,13697.0,18.24,new
19156,20776,Morocco,Sweet potatoes,2012,39530.0,346,13697.0,18.2,new
19157,20777,Morocco,Wheat,2012,12342.0,346,13697.0,18.24,new
19158,20778,Morocco,Wheat,2012,12342.0,346,13697.0,18.2,new
19159,20779,Morocco,Maize,2013,6632.0,346,13697.0,18.79,new
19160,20780,Morocco,Maize,2013,6632.0,346,13697.0,18.62,new
19161,20781,Morocco,Potatoes,2013,39530.0,346,13697.0,18.79,new
19162,20782,Morocco,Potatoes,2013,39530.0,346,13697.0,18.62,new
19163,20783,Morocco,"Rice, paddy",2013,75433.0,346,13697.0,18.79,new
19164,20784,Morocco,"Rice, paddy",2013,75433.0,346,13697.0,18.62,new
19165,20785,Morocco,Sorghum,2013,10637.0,346,13697.0,18.79,new
19166,20786,Morocco,Sorghum,2013,10637.0,346,13697.0,18.62,new
19167,20787,Morocco,Soybeans,2013,10000.0,346,13697.0,18.79,new
19168,20788,Morocco,Soybeans,2013,10000.0,346,13697.0,18.62,new
19169,20789,Morocco,Sweet potatoes,2013,39530.0,346,13697.0,18.79,new
19170,20790,Morocco,Sweet potatoes,2013,39530.0,346,13697.0,18.62,new
19171,20791,Morocco,Wheat,2013,21640.0,346,13697.0,18.79,new
19172,20792,Morocco,Wheat,2013,21640.0,346,13697.0,18.62,new
19173,20793,Mozambique,Cassava,1990,48612.0,1032,102.26,21.51,old
19174,20794,Mozambique,Maize,1990,4480.0,1032,102.26,21.51,old
19175,20795,Mozambique,Potatoes,1990,120710.0,1032,102.26,21.51,old
19176,20796,Mozambique,"Rice, paddy",1990,8747.0,1032,102.26,21.51,old
19177,20797,Mozambique,Sorghum,1990,4329.0,1032,102.26,21.51,old
19178,20798,Mozambique,Sweet potatoes,1990,58544.0,1032,102.26,21.51,old
19179,20799,Mozambique,Wheat,1990,18001.0,1032,102.26,21.51,old
19180,20800,Mozambique,Cassava,1991,37965.0,1032,102.26,21.77,old
19181,20801,Mozambique,Maize,1991,3241.0,1032,102.26,21.77,old
19182,20802,Mozambique,Potatoes,1991,124670.0,1032,102.26,21.77,old
19183,20803,Mozambique,"Rice, paddy",1991,5290.0,1032,102.26,21.77,old
19184,20804,Mozambique,Sorghum,1991,3356.0,1032,102.26,21.77,old
19185,20805,Mozambique,Sweet potatoes,1991,65029.0,1032,102.26,21.77,old
19186,20806,Mozambique,Wheat,1991,15000.0,1032,102.26,21.77,old
19187,20807,Mozambique,Cassava,1992,33284.0,1032,102.26,22.6,old
19188,20808,Mozambique,Maize,1992,1587.0,1032,102.26,22.6,old
19189,20809,Mozambique,Potatoes,1992,125440.0,1032,102.26,22.6,old
19190,20810,Mozambique,"Rice, paddy",1992,2988.0,1032,102.26,22.6,old
19191,20811,Mozambique,Sorghum,1992,1689.0,1032,102.26,22.6,old
19192,20812,Mozambique,Sweet potatoes,1992,63415.0,1032,102.26,22.6,old
19193,20813,Mozambique,Wheat,1992,11111.0,1032,102.26,22.6,old
19194,20814,Mozambique,Cassava,1993,41681.0,1032,102.26,22.04,old
19195,20815,Mozambique,Maize,1993,6332.0,1032,102.26,22.04,old
19196,20816,Mozambique,Potatoes,1993,126210.0,1032,102.26,22.04,old
19197,20817,Mozambique,"Rice, paddy",1993,6225.0,1032,102.26,22.04,old
19198,20818,Mozambique,Sorghum,1993,4130.0,1032,102.26,22.04,old
19199,20819,Mozambique,Sweet potatoes,1993,64706.0,1032,102.26,22.04,old
19200,20820,Mozambique,Wheat,1993,11541.0,1032,102.26,22.04,old
19201,20821,Mozambique,Cassava,1994,36899.0,1032,102.26,21.35,old
19202,20822,Mozambique,Maize,1994,5207.0,1032,102.26,21.35,old
19203,20823,Mozambique,Potatoes,1994,126980.0,1032,102.26,21.35,old
19204,20824,Mozambique,"Rice, paddy",1994,8345.0,1032,102.26,21.35,old
19205,20825,Mozambique,Sorghum,1994,4423.0,1032,102.26,21.35,old
19206,20826,Mozambique,Sweet potatoes,1994,68966.0,1032,102.26,21.35,old
19207,20827,Mozambique,Wheat,1994,11379.0,1032,102.26,21.35,old
19208,20828,Mozambique,Cassava,1995,42395.0,1032,72.19,21.89,old
19209,20829,Mozambique,Maize,1995,6794.0,1032,72.19,21.89,old
19210,20830,Mozambique,Potatoes,1995,127749.0,1032,72.19,21.89,old
19211,20831,Mozambique,"Rice, paddy",1995,8717.0,1032,72.19,21.89,old
19212,20832,Mozambique,Sorghum,1995,5648.0,1032,72.19,21.89,old
19213,20833,Mozambique,Sweet potatoes,1995,64706.0,1032,72.19,21.89,old
19214,20834,Mozambique,Wheat,1995,11314.0,1032,72.19,21.89,old
19215,20835,Mozambique,Cassava,1996,47674.0,1032,65.85,21.53,old
19216,20836,Mozambique,Maize,1996,9395.0,1032,65.85,21.53,old
19217,20837,Mozambique,Potatoes,1996,126820.0,1032,65.85,21.53,old
19218,20838,Mozambique,"Rice, paddy",1996,9653.0,1032,65.85,21.53,old
19219,20839,Mozambique,Sorghum,1996,5698.0,1032,65.85,21.53,old
19220,20840,Mozambique,Sweet potatoes,1996,67442.0,1032,65.85,21.53,old
19221,20841,Mozambique,Wheat,1996,11268.0,1032,65.85,21.53,old
19222,20842,Mozambique,Cassava,1997,53820.0,1032,60.63,21.54,old
19223,20843,Mozambique,Maize,1997,9033.0,1032,60.63,21.54,old
19224,20844,Mozambique,Potatoes,1997,123891.0,1032,60.63,21.54,old
19225,20845,Mozambique,"Rice, paddy",1997,10904.0,1032,60.63,21.54,old
19226,20846,Mozambique,Sorghum,1997,5802.0,1032,60.63,21.54,old
19227,20847,Mozambique,Sweet potatoes,1997,67816.0,1032,60.63,21.54,old
19228,20848,Mozambique,Wheat,1997,11241.0,1032,60.63,21.54,old
19229,20849,Mozambique,Cassava,1998,55557.0,1032,51.98,22.22,old
19230,20850,Mozambique,Maize,1998,9006.0,1032,51.98,22.22,old
19231,20851,Mozambique,Potatoes,1998,122951.0,1032,51.98,22.22,old
19232,20852,Mozambique,"Rice, paddy",1998,10552.0,1032,51.98,22.22,old
19233,20853,Mozambique,Sorghum,1998,6625.0,1032,51.98,22.22,old
19234,20854,Mozambique,Sweet potatoes,1998,68182.0,1032,51.98,22.22,old
19235,20855,Mozambique,Wheat,1998,11255.0,1032,51.98,22.22,old
19236,20856,Mozambique,Cassava,1999,57964.0,1032,43.34,22.19,old
19237,20857,Mozambique,Maize,1999,11596.0,1032,43.34,22.19,old
19238,20858,Mozambique,Potatoes,1999,125402.0,1032,43.34,22.19,old
19239,20859,Mozambique,"Rice, paddy",1999,10000.0,1032,43.34,22.19,old
19240,20860,Mozambique,Sorghum,1999,5869.0,1032,43.34,22.19,old
19241,20861,Mozambique,Sweet potatoes,1999,72727.0,1032,43.34,22.19,old
19242,20862,Mozambique,Wheat,1999,11297.0,1032,43.34,22.19,old
19243,20863,Mozambique,Cassava,2000,57911.0,1032,34.69,21.51,old
19244,20864,Mozambique,Maize,2000,9399.0,1032,34.69,21.51,old
19245,20865,Mozambique,Potatoes,2000,126562.0,1032,34.69,21.51,old
19246,20866,Mozambique,"Rice, paddy",2000,9816.0,1032,34.69,21.51,old
19247,20867,Mozambique,Sorghum,2000,5798.0,1032,34.69,21.51,old
19248,20868,Mozambique,Sweet potatoes,2000,71667.0,1032,34.69,21.51,old
19249,20869,Mozambique,Wheat,2000,10000.0,1032,34.69,21.51,old
19250,20870,Mozambique,Cassava,2001,71627.0,1032,26.05,21.94,medium
19251,20871,Mozambique,Maize,2001,9580.0,1032,26.05,21.94,medium
19252,20872,Mozambique,Potatoes,2001,127711.0,1032,26.05,21.94,medium
19253,20873,Mozambique,"Rice, paddy",2001,9582.0,1032,26.05,21.94,medium
19254,20874,Mozambique,Sorghum,2001,5738.0,1032,26.05,21.94,medium
19255,20875,Mozambique,Sweet potatoes,2001,69231.0,1032,26.05,21.94,medium
19256,20876,Mozambique,Wheat,2001,10000.0,1032,26.05,21.94,medium
19257,20877,Mozambique,Cassava,2002,48556.0,1032,17.4,21.96,medium
19258,20878,Mozambique,Maize,2002,7065.0,1032,17.4,21.96,medium
19259,20879,Mozambique,Potatoes,2002,128843.0,1032,17.4,21.96,medium
19260,20880,Mozambique,"Rice, paddy",2002,2789.0,1032,17.4,21.96,medium
19261,20881,Mozambique,Sorghum,2002,3954.0,1032,17.4,21.96,medium
19262,20882,Mozambique,Sweet potatoes,2002,47289.0,1032,17.4,21.96,medium
19263,20883,Mozambique,Wheat,2002,10385.0,1032,17.4,21.96,medium
19264,20884,Mozambique,Cassava,2004,60017.0,1032,572.99,21.89,medium
19265,20885,Mozambique,Maize,2004,8085.0,1032,572.99,21.89,medium
19266,20886,Mozambique,Potatoes,2004,129868.0,1032,572.99,21.89,medium
19267,20887,Mozambique,"Rice, paddy",2004,9604.0,1032,572.99,21.89,medium
19268,20888,Mozambique,Sorghum,2004,5663.0,1032,572.99,21.89,medium
19269,20889,Mozambique,Sweet potatoes,2004,72000.0,1032,572.99,21.89,medium
19270,20890,Mozambique,Wheat,2004,10870.0,1032,572.99,21.89,medium
19271,20891,Mozambique,Cassava,2005,43155.0,1032,770.88,22.27,medium
19272,20892,Mozambique,Maize,2005,4950.0,1032,770.88,22.27,medium
19273,20893,Mozambique,Potatoes,2005,131341.0,1032,770.88,22.27,medium
19274,20894,Mozambique,"Rice, paddy",2005,2034.0,1032,770.88,22.27,medium
19275,20895,Mozambique,Sorghum,2005,2980.0,1032,770.88,22.27,medium
19276,20896,Mozambique,Sweet potatoes,2005,71869.0,1032,770.88,22.27,medium
19277,20897,Mozambique,Wheat,2005,11071.0,1032,770.88,22.27,medium
19278,20898,Mozambique,Cassava,2006,63907.0,1032,891.54,21.68,medium
19279,20899,Mozambique,Maize,2006,8387.0,1032,891.54,21.68,medium
19280,20900,Mozambique,Potatoes,2006,132353.0,1032,891.54,21.68,medium
19281,20901,Mozambique,"Rice, paddy",2006,2729.0,1032,891.54,21.68,medium
19282,20902,Mozambique,Sorghum,2006,4961.0,1032,891.54,21.68,medium
19283,20903,Mozambique,Sweet potatoes,2006,84629.0,1032,891.54,21.68,medium
19284,20904,Mozambique,Wheat,2006,12353.0,1032,891.54,21.68,medium
19285,20905,Mozambique,Cassava,2007,49902.0,1032,547.31,21.91,medium
19286,20906,Mozambique,Maize,2007,6813.0,1032,547.31,21.91,medium
19287,20907,Mozambique,Potatoes,2007,133333.0,1032,547.31,21.91,medium
19288,20908,Mozambique,"Rice, paddy",2007,2845.0,1032,547.31,21.91,medium
19289,20909,Mozambique,Sorghum,2007,4314.0,1032,547.31,21.91,medium
19290,20910,Mozambique,Sweet potatoes,2007,98901.0,1032,547.31,21.91,medium
19291,20911,Mozambique,Wheat,2007,11765.0,1032,547.31,21.91,medium
19292,20912,Mozambique,Cassava,2008,40254.0,1032,890.47,21.76,medium
19293,20913,Mozambique,Maize,2008,6177.0,1032,890.47,21.76,medium
19294,20914,Mozambique,Potatoes,2008,140000.0,1032,890.47,21.76,medium
19295,20915,Mozambique,"Rice, paddy",2008,2836.0,1032,890.47,21.76,medium
19296,20916,Mozambique,Sorghum,2008,3291.0,1032,890.47,21.76,medium
19297,20917,Mozambique,Sweet potatoes,2008,86946.0,1032,890.47,21.76,medium
19298,20918,Mozambique,Wheat,2008,12500.0,1032,890.47,21.76,medium
19299,20919,Mozambique,Cassava,2009,45215.0,1032,914.92,21.7,medium
19300,20920,Mozambique,Maize,2009,10000.0,1032,914.92,21.7,medium
19301,20921,Mozambique,Potatoes,2009,145000.0,1032,914.92,21.7,medium
19302,20922,Mozambique,"Rice, paddy",2009,9835.0,1032,914.92,21.7,medium
19303,20923,Mozambique,Sorghum,2009,6224.0,1032,914.92,21.7,medium
19304,20924,Mozambique,Sweet potatoes,2009,104287.0,1032,914.92,21.7,medium
19305,20925,Mozambique,Wheat,2009,12500.0,1032,914.92,21.7,medium
19306,20926,Mozambique,Cassava,2010,77638.0,1032,1187.1,22.1,medium
19307,20927,Mozambique,Maize,2010,12024.0,1032,1187.1,22.1,medium
19308,20928,Mozambique,Potatoes,2010,142467.0,1032,1187.1,22.1,medium
19309,20929,Mozambique,"Rice, paddy",2010,11365.0,1032,1187.1,22.1,medium
19310,20930,Mozambique,Sorghum,2010,6089.0,1032,1187.1,22.1,medium
19311,20931,Mozambique,Sweet potatoes,2010,111841.0,1032,1187.1,22.1,medium
19312,20932,Mozambique,Wheat,2010,13367.0,1032,1187.1,22.1,medium
19313,20933,Mozambique,Cassava,2011,78029.0,1032,766.93,21.69,new
19314,20934,Mozambique,Maize,2011,12020.0,1032,766.93,21.69,new
19315,20935,Mozambique,Potatoes,2011,142473.0,1032,766.93,21.69,new
19316,20936,Mozambique,"Rice, paddy",2011,11366.0,1032,766.93,21.69,new
19317,20937,Mozambique,Sorghum,2011,6412.0,1032,766.93,21.69,new
19318,20938,Mozambique,Sweet potatoes,2011,118660.0,1032,766.93,21.69,new
19319,20939,Mozambique,Wheat,2011,17042.0,1032,766.93,21.69,new
19320,20940,Mozambique,Cassava,2012,107501.0,1032,766.93,21.92,new
19321,20941,Mozambique,Maize,2012,14980.0,1032,766.93,21.92,new
19322,20942,Mozambique,Potatoes,2012,143961.0,1032,766.93,21.92,new
19323,20943,Mozambique,"Rice, paddy",2012,5589.0,1032,766.93,21.92,new
19324,20944,Mozambique,Sorghum,2012,4532.0,1032,766.93,21.92,new
19325,20945,Mozambique,Sweet potatoes,2012,164573.0,1032,766.93,21.92,new
19326,20946,Mozambique,Wheat,2012,9958.0,1032,766.93,21.92,new
19327,20947,Mozambique,Cassava,2013,46115.0,1032,766.93,21.37,new
19328,20948,Mozambique,Maize,2013,6814.0,1032,766.93,21.37,new
19329,20949,Mozambique,Potatoes,2013,135526.0,1032,766.93,21.37,new
19330,20950,Mozambique,"Rice, paddy",2013,2824.0,1032,766.93,21.37,new
19331,20951,Mozambique,Sorghum,2013,3572.0,1032,766.93,21.37,new
19332,20952,Mozambique,Sweet potatoes,2013,209796.0,1032,766.93,21.37,new
19333,20953,Mozambique,Wheat,2013,10951.0,1032,766.93,21.37,new
19334,20954,Namibia,Maize,1990,14871.0,285,42.0,20.4,old
19335,20955,Namibia,Sorghum,1990,2052.0,285,42.0,20.4,old
19336,20956,Namibia,Wheat,1990,44250.0,285,42.0,20.4,old
19337,20957,Namibia,Maize,1991,11950.0,285,39.0,19.92,old
19338,20958,Namibia,Sorghum,1991,3441.0,285,39.0,19.92,old
19339,20959,Namibia,Wheat,1991,59000.0,285,39.0,19.92,old
19340,20960,Namibia,Maize,1992,5953.0,285,48.0,20.36,old
19341,20961,Namibia,Sorghum,1992,973.0,285,48.0,20.36,old
19342,20962,Namibia,Wheat,1992,51933.0,285,48.0,20.36,old
19343,20963,Namibia,Maize,1993,7764.0,285,56.0,20.43,old
19344,20964,Namibia,Sorghum,1993,2333.0,285,56.0,20.43,old
19345,20965,Namibia,Wheat,1993,43846.0,285,56.0,20.43,old
19346,20966,Namibia,Maize,1994,11549.0,285,56.0,20.14,old
19347,20967,Namibia,Sorghum,1994,2062.0,285,56.0,20.14,old
19348,20968,Namibia,Wheat,1994,52500.0,285,56.0,20.14,old
19349,20969,Namibia,Maize,1995,8768.0,285,56.0,20.76,old
19350,20970,Namibia,Sorghum,1995,2933.0,285,56.0,20.76,old
19351,20971,Namibia,Wheat,1995,55172.0,285,56.0,20.76,old
19352,20972,Namibia,Maize,1996,6835.0,285,56.0,19.79,old
19353,20973,Namibia,Sorghum,1996,2174.0,285,56.0,19.79,old
19354,20974,Namibia,Wheat,1996,43846.0,285,56.0,19.79,old
19355,20975,Namibia,Maize,1997,15727.0,285,56.0,19.97,old
19356,20976,Namibia,Sorghum,1997,3740.0,285,56.0,19.97,old
19357,20977,Namibia,Wheat,1997,46361.0,285,56.0,19.97,old
19358,20978,Namibia,Maize,1998,6608.0,285,56.0,20.83,old
19359,20979,Namibia,Sorghum,1998,1242.0,285,56.0,20.83,old
19360,20980,Namibia,Wheat,1998,49336.0,285,56.0,20.83,old
19361,20981,Namibia,Maize,1999,5276.0,285,56.0,20.62,old
19362,20982,Namibia,Sorghum,1999,2074.0,285,56.0,20.62,old
19363,20983,Namibia,Wheat,1999,36440.0,285,56.0,20.62,old
19364,20984,Namibia,Maize,2000,7170.0,285,56.0,20.26,old
19365,20985,Namibia,Potatoes,2000,125000.0,285,56.0,20.26,old
19366,20986,Namibia,Sorghum,2000,4091.0,285,56.0,20.26,old
19367,20987,Namibia,Wheat,2000,50847.0,285,56.0,20.26,old
19368,20988,Namibia,Maize,2001,13254.0,285,56.0,20.37,medium
19369,20989,Namibia,Potatoes,2001,129032.0,285,56.0,20.37,medium
19370,20990,Namibia,Sorghum,2001,3821.0,285,56.0,20.37,medium
19371,20991,Namibia,Wheat,2001,60464.0,285,56.0,20.37,medium
19372,20992,Namibia,Maize,2002,13238.0,285,56.0,20.76,medium
19373,20993,Namibia,Potatoes,2002,130435.0,285,56.0,20.76,medium
19374,20994,Namibia,Sorghum,2002,1891.0,285,56.0,20.76,medium
